"id","created","salarymx","salaryusd","extramx","extrausd","variation","english_num","english_label","age","experience","seniority","country","city","profile","edutype","orgtype","emptype","remote","gender","education","act_dba","act_req","act_arq","act_bi","act_cap","act_dsc","act_spi","act_cons","act_dir","act_doc","act_devops","act_erp","act_deng","act_techsales","act_prog","act_front","act_pm","act_infosec","act_soporte","act_test","act_uxd","act_ventas","lang_bash","lang_csharp","lang_c","lang_cobol","lang_dart","lang_delphi","lang_elixir","lang_assm","lang_go","lang_groovy","lang_java","lang_js","lang_kotlin","lang_objc","lang_perl","lang_php","lang_plsql","lang_python","lang_r","lang_ruby","lang_rust","lang_scala","lang_swift","lang_vbnet","front_angular","front_phonegap","front_electron","front_flutter","front_ionic","front_ntscript","front_qt","front_react","front_unity","front_vue","front_xamarin","db_dynamo","db_cosmos","db_cassandra","db_elastic","db_firebasert","db_firestore","db_DB2","db_sqlserver","db_mongoDB","db_mysql","db_neo4j","db_oracle","db_pgsql","db_redis","db_sap","dsc_alteryx","dsc_azureml","dsc_dataiku","dsc_domino","dsc_h2o","dsc_watson","dsc_knime","dsc_rapidminer","dsc_sas","dsc_tf","infra_ansible","infra_chef","infra_docker","infra_k8s","infra_oshift","infra_ostack","infra_puppet","infra_terraform","infra_vmware","cert_agile","cert_android","cert_awsdev","cert_awsarch","cert_ba","cert_cisco","cert_cobit","cert_entarch","cert_cgeit","cert_gcloudarch","cert_gdata","cert_gweb","cert_itilint","cert_itilpra","cert_java","cert_linux","cert_msass","cert_msexp","cert_oracle","cert_pmp","cert_sap","cert_scrum","cert_infosec","cert_sixsigma","cert_testing2","cert_testing1","ben_equity","ben_car","ben_family","ben_edu","ben_bonus","ben_housing","ben_parking","ben_gas","ben_gym","ben_flexhours","ben_homeoffice","ben_loan","ben_healthmajor","ben_healthminor","ben_lifeins","ben_cafeteria","ben_cellphone","ben_vouchers"
47,"2019-12-24 01:39:06.795801",10000,0,0,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,2,2,México,Xalapa,godin,autodidacta,corp,nomina,N,hombre,pasante,,,,,,,,,,,Y,,,,Y,,,,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,,,Y
48,"2019-12-24 02:00:27.187777",12000,0,6000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,1,México,PLAYA DEL CARMEN,godin,trabajo,corp,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,Y,,,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y
49,"2019-12-24 02:13:47.650061",50000,0,132000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),35,8,1,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,hombre,posgrado,,,,,,,,Y,,,,,,,Y,Y,,,,,,,,Y,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,Y,,Y
50,"2019-12-24 02:17:49.087239",30560,0,50000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,1,1,México,Hermosillo,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,Y
51,"2019-12-24 02:26:31.791232",70000,0,40000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,9,1,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,Y,,,,,,Y,Y,,Y,Y,Y,Y,,
52,"2019-12-24 02:37:57.997214",8000,0,0,0,0,0,Ninguno (ILR 0),25,2,1,México,Guadalajara,godin,cursos,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,
53,"2019-12-24 02:41:14.702922",0,1500,0,20000,2,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),32,5,1,Colombia,Bogotá,godin,escuela,itservices,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,Y,,,
54,"2019-12-24 02:53:22.208728",94000,0,50000,0,3,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),43,21,1,México,CDMX,godin,escuela,corp,hibrido,N,hombre,maestria,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,
55,"2019-12-24 02:59:34.884803",70000,0,80000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,15,10,México,Mexico ,godin,autodidacta,itservices,nomina,Y,hombre,pasante,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,,,,
56,"2019-12-24 03:21:28.889275",28000,0,11100,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),30,6,1,México,CDMX,docente,escuela,isv,nomina,N,mujer,universidad,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
57,"2019-12-24 03:42:18.028751",70000,0,800000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,5,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,Y,,
58,"2019-12-24 04:02:29.84761",40000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),44,22,1,México,México,independiente,escuela,itservices,freelance,N,hombre,universidad,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,"2019-12-24 04:12:17.485579",63000,0,212000,0,40,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,8,1,México,CDMX,otro,escuela,corp,nomina,N,hombre,maestria,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,,Y,,,Y
60,"2019-12-24 04:12:37.707439",63000,0,212000,0,40,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,8,1,México,CDMX,otro,escuela,corp,nomina,N,hombre,maestria,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,Y,Y,Y,Y,,Y,,,Y
61,"2019-12-24 04:28:35.491943",50000,0,25000,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,10,1,México,CDMX,godin,escuela,startup,hibrido,N,mujer,universidad,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,
62,"2019-12-24 04:34:03.403278",23000,0,30000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,8,1,México,PUEBLA,godin,escuela,isv,nomina,Y,hombre,pasante,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,,Y,Y,Y,,,Y
63,"2019-12-24 05:10:46.596618",27000,0,0,0,25,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,8,3,México,San Juan del Río,otro,escuela,itservices,nomina,N,hombre,universidad,,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,,Y
64,"2019-12-24 05:16:38.686926",29000,0,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,10,10,México,Xalapa,independiente,trabajo,freelance,freelance,N,hombre,pasante,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,Y,,,Y,,,,,,Y,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
65,"2019-12-24 05:32:56.675734",33000,0,184000,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),34,3,0,México,CDMX,godin,escuela,itservices,hibrido,N,mujer,universidad,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
66,"2019-12-24 05:33:25.470789",108000,0,300009,0,10,5,Nativo o bilingue (ILR 5),37,10,2,México,CDMX,directivo,autodidacta,startup,honorarios,N,hombre,universidad,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,Y,,Y,,,,,
67,"2019-12-24 07:13:52.876644",48000,0,80000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,6,0,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,Y,Y,,Y,,Y,,,
68,"2019-12-24 07:23:21.083111",8000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,0,4,México,San Juan del Río,estudiante,escuela,uni,estudiante,N,mujer,pasante,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"2019-12-24 07:32:25.280206",8000,0,700,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),22,1,0,México,San Juan del Río ,estudiante,escuela,isv,nomina,Y,hombre,pasante,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
70,"2019-12-24 07:59:24.692056",0,11000,0,260000,60,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),37,17,3,Estados Unidos,San Francisco,directivo,autodidacta,startup,nomina,N,hombre,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,
71,"2019-12-24 13:17:59.283127",15000,0,15000,0,200,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,4,3,México,San juan del rio,godin,escuela,corp,nomina,N,mujer,universidad,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,Y,,,,,,Y
72,"2019-12-24 13:41:22.513887",15000,0,240000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,10,3,México,Puebla,godin,autodidacta,itservices,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,
73,"2019-12-24 14:28:31.422617",15000,0,25000,0,30,0,Ninguno (ILR 0),29,5,1,México,Querétaro,otro,escuela,corp,nomina,N,mujer,pasante,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,Y,,,
74,"2019-12-24 14:36:41.41124",40000,0,20000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,15,1,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,Y,Y,Y,Y,Y,Y,
75,"2019-12-24 14:47:24.598089",25000,0,20000,0,3,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,2,2,México,Querétaro,godin,escuela,itservices,nomina,Y,hombre,universidad,,Y,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,Y,,
76,"2019-12-24 14:50:50.009768",30200,0,54000,0,4,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,7,2,México,Chihuahua ,godin,escuela,corp,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y,Y,,Y,,Y
77,"2019-12-24 15:51:51.613761",18000,0,7500,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,2,1,México,Guadalajara,godin,escuela,itservices,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,
78,"2019-12-24 16:17:23.402226",30000,0,20000,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),35,8,4,México,CDMX,godin,escuela,corp,nomina,N,mujer,universidad,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,Y,
79,"2019-12-24 16:26:34.70416",120000,0,1500000,0,50,5,Nativo o bilingue (ILR 5),40,17,1,México,México,directivo,escuela,startup,nomina,N,hombre,maestria,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,
80,"2019-12-24 16:28:49.39908",34000,0,2000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),45,11,1,México,CDMX,godin,bootcamp,itservices,hibrido,N,mujer,universidad,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,Y,,,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,
81,"2019-12-24 16:33:45.819407",35000,0,5000,0,200,5,Nativo o bilingue (ILR 5),25,5,1,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,mujer,pasante,,,,,,,,,,,Y,,,Y,Y,,,,,,,,Y,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,Y,Y
82,"2019-12-24 16:56:57.521688",40000,0,520000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),32,5,1,México,CDMX,godin,escuela,gobierno,nomina,N,hombre,universidad,,,,,,,,,Y,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
83,"2019-12-24 16:58:49.404175",8000,0,0,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),29,6,3,México,Aguascalientes,emprendedor,escuela,startup,emprendedor,Y,hombre,pasante,,,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
84,"2019-12-24 17:04:32.154483",80000,0,80000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),48,26,18,México,CDMX,directivo,escuela,isv,hibrido,N,mujer,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,
85,"2019-12-24 17:09:04.111177",36000,0,0,0,25,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,5,2,México,Guadalajara,godin,cursos,corp,nomina,N,hombre,universidad,,,Y,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,Y,Y,,
86,"2019-12-24 17:09:37.767713",0,0,0,0,30,1,Elemental: Sé lo básico para sobrevivir (ILR 1),31,3,1,México,CDMX,godin,cursos,itservices,nomina,N,hombre,maestria,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,
87,"2019-12-24 17:11:56.906353",34000,0,100000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),39,21,10,México,CDMX,godin,escuela,isv,nomina,Y,hombre,universidad,,Y,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,Y,Y,Y,Y,Y,Y,,Y,Y
88,"2019-12-24 17:18:30.705392",42000,0,135000,0,100,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,4,1,México,CDMX,godin,escuela,corp,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,Y,Y,Y,Y,,Y,,,Y
89,"2019-12-24 17:20:44.761854",41000,0,100000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),38,17,11,México,CDMX,godin,escuela,itservices,nomina,N,hombre,pasante,,,Y,,,,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y
90,"2019-12-24 17:21:46.647354",22500,0,50000,0,12,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,2,2,México,CDMX,godin,cursos,isv,nomina,Y,hombre,universidad,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,Y,,,,,Y
91,"2019-12-24 17:24:20.003571",0,100,0,0,0,0,Ninguno (ILR 0),0,0,0,Otro,"","",cursos,itservices,estudiante,Y,,secundaria,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,
92,"2019-12-24 17:37:32.625189",34000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,5,1,México,CDMX,godin,trabajo,isv,hibrido,N,hombre,pasante,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,Y,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,"2019-12-24 17:57:01.007937",150000,0,200000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),48,28,1,México,CDMX,godin,escuela,itservices,nomina,N,hombre,maestria,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,Y,
94,"2019-12-24 18:24:45.159652",70000,0,350000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),47,10,3,México,CDMX,godin,autodidacta,itservices,nomina,N,mujer,phd,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,,Y,Y,,,Y,Y
95,"2019-12-24 18:25:42.001374",40000,0,12500,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,1,1,México,CDMX,godin,cursos,corp,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
96,"2019-12-24 18:29:14.300186",40000,0,16000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,10,1,México,MERIDA,godin,trabajo,itservices,nomina,Y,hombre,maestria,,,Y,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y
